marca,modelo,numeracao,preco_atacado,preco_varejo,imagem_url,imagem_idx,fonte_url,min,max,imagem_local,cód.tenis,ocr_texto,__csv_origem,__marca,image2,image_link_github,image2_link_github
Nike,Nike Presto 2,38 – 43,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_100-R.02-340-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/nike/,38.0,43.0,R-100-R.02-340-1-Photoroom-1024x1024.jpg,R:100-R.0O2-348,a | 4 A a R:100-R.0O2-348,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-R.02-340-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Nike Presto 2,38 – 43,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_100-R.02-340-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,6.0,https://rickatacado.com/nike/,38.0,43.0,R-100-R.02-340-Photoroom-1024x1024.jpg,R:100-R.O2-348,R:100-R.O2-348,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-R.02-340-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Nike Presto 2,38 – 43,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_100-R.02-956-1-Photoroom-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,7.0,https://rickatacado.com/nike/,38.0,43.0,R-100-R.02-956-1-Photoroom-1-1024x1024.jpg,R:100-R.O2-956,R:100-R.O2-956,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-R.02-956-1-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Nike Presto 2,38 – 43,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_100-R.02-956-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,8.0,https://rickatacado.com/nike/,38.0,43.0,R-100-R.02-956-1-Photoroom-1024x1024.jpg,R:100-R.02-956,aN | R:100-R.02-956,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-R.02-956-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Nike Presto 2,34 – 39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_100-R.02-09-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,9.0,https://rickatacado.com/nike/,34.0,39.0,R-100-R.02-09-1-Photoroom-1024x1024.jpg,R:100-R.02-09,ne | R:100-R.02-09,scraper_nike.csv,Nike,R-100-R.02-09-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-R.02-09-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-R.02-09-Photoroom-1024x1024.jpg
Nike,Nike Presto 2,34 – 39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_100-R.02-473-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,11.0,https://rickatacado.com/nike/,34.0,39.0,R-100-R.02-473-1-Photoroom-1024x1024.jpg,R:100-R.02-473,a | R:100-R.02-473,scraper_nike.csv,Nike,R-100-R.02-473-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-R.02-473-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-R.02-473-Photoroom-1024x1024.jpg
Nike,Suketo,38 – 43,"R$ 85,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_100-05-01-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/nike/,38.0,43.0,R-100-05-01-1-Photoroom-1024x1024.jpg,R:100-05-01,R:100-05-01,scraper_nike.csv,Nike,R-100-05-01-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-05-01-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-05-01-Photoroom-1024x1024.jpg
Nike,Suketo,38 – 43,"R$ 85,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_100-05-06-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/nike/,38.0,43.0,R-100-05-06-1-Photoroom-1024x1024.jpg,R100-05-06,R100-05-06,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-05-06-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Suketo,38 – 43,"R$ 85,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_100-05-06-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,4.0,https://rickatacado.com/nike/,38.0,43.0,R-100-05-06-Photoroom-1024x1024.jpg,R:100-05-06,: | R:100-05-06,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-05-06-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Suketo,38 – 43,"R$ 85,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_100-05-129-Photoroom-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/nike/,38.0,43.0,R-100-05-129-Photoroom-2-1024x1024.jpg,R:100-05-129,R:100-05-129,scraper_nike.csv,Nike,R-100-05-129-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-05-129-Photoroom-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-05-129-Photoroom-1-1024x1024.jpg
Nike,Suketo,38 – 43,"R$ 85,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_100-05-142-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,7.0,https://rickatacado.com/nike/,38.0,43.0,R-100-05-142-1-Photoroom-1024x1024.jpg,R:100-05-142,oe | R:100-05-142,scraper_nike.csv,Nike,R-100-05-142-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-05-142-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-100-05-142-Photoroom-1024x1024.jpg
Nike,AIR JORDAN HIG,34 – 39,,"R$ 200,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,39.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,AIR ZOOM VOMERO 5,35 – 40,,"R$ 200,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,35.0,40.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Force Have,34 – 37,,"R$ 150,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,37.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Force 1 Black Off,38- 43,,"R$ 170,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,38.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Jordan Low OG,34 – 43,,"R$ 190,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Shox 12 Molas,35 – 41,,"R$ 280,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,35.0,41.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Blazer Low 77,34 – 39,,"R$ 160,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,39.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Force Glitter,34 – 39,,"R$ 160,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,39.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Dunk Low Twist,34 – 43,,"R$ 170,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Pegasus 40,38 – 43,,"R$ 160,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,38.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Pegasus 41,38 – 43,,"R$ 200,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,38.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Pegasus 41 Micro,34 – 39,,"R$ 124,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,39.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Jordan 1 Baixo,38 – 43,,"R$ 200,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,38.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Jordan 4 Bred Reimagined,38 – 43,,"R$ 200,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,38.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Jordan 4,38 – 43,,"R$ 200,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,38.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Jordan 5,38 – 43,,"R$ 200,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,38.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Force Lakers,34 – 43,,"R$ 160,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Dunk Travis Scott Jack,38 – 43,,"R$ 170,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,38.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Jordan 6,38 – 43,,"R$ 200,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,38.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Force 1 TM,34 – 41,,"R$ 140,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,41.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Force 1 Black Blue,34 – 39,,"R$ 150,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,39.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Force AF1,34 – 39,,"R$ 200,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,39.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Nike Eva 536,38 – 43,,"R$ 190,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,38.0,43.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Force 1 Sag Low,34 – 39,,"R$ 140,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,39.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Nike,Air Jordan 1 Elevante Low,34 – 39,,"R$ 190,00","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDI0IiBoZWlnaHQ9IjEwMjQiIHZpZXdCb3g9IjAgMCAxMDI0IDEwMjQiPjxyZWN0IHdpZHRoPSIxMDAlIiBoZWlnaHQ9IjEwMCUiIHN0eWxlPSJmaWxsOiNjZmQ0ZGI7ZmlsbC1vcGFjaXR5OiAwLjE7Ii8+PC9zdmc+",1.0,https://rickatacado.com/nike/,34.0,39.0,,,,scraper_nike.csv,Nike,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
