marca,modelo,numeracao,preco_atacado,preco_varejo,link_imagem1,link_imagem2,min,max
NIKE,DUNK LOW SINTÉTICO,34-43,"R$ 75,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-735-Photoroom-Photoroom-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-735-2-Photoroom-Photoroom-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,DUNK LOW SINTÉTICO,34 ao 39,"R$ 75,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-32-2-Photoroom-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-32-Photoroom-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,DUNK LOW SINTÉTICO,34 ao 39,"R$ 75,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-717-2-Photoroom-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-717-Photoroom-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,DUNK LOW SINTÉTICO,34 ao 39,"R$ 75,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-975-2-Photoroom-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-975-Photoroom-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,DUNK LOW CHAVEIRO,,"R$ 80,00","R$ 175,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-nike-sb-dunk-low-chaveiro-r-100-dnk-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-nike-sb-dunk-low-chaveiro-r-100-dnk-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,,
NIKE,NIKE DOWNSHIFTER,38-43,"R$ 85,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-DOW-01-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-DOW-01-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE DOWNSHIFTER,38-43,"R$ 85,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-DOW-06-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-DOW-06-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE DOWNSHIFTER,34-39,"R$ 85,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-DOW-09-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-DOW-09-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,NIKE DUNK LOW,38-43,"R$ 80,00","R$ 175,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-LOW-90-1-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-LOW-90-2-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE DUNK LOW,38-43,"R$ 80,00","R$ 175,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-LOW-386-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-LOW-386-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE DUNK LOW,38-43,"R$ 80,00","R$ 175,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-LOW-517-1-2-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-LOW-517-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE DUNK LOW,38-43,"R$ 80,00","R$ 175,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-45-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-45-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE DUNK LOW,38-43,"R$ 80,00","R$ 175,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-NIKE-DUNK-ATACADO-R100-LOW-356-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-NIKE-DUNK-ATACADO-R100-LOW-356-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE DUNK LOW,34-39,"R$ 80,00","R$ 175,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-555-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-AtacadoNike-SB-Dunk-Low-Pro-Sintetico-R-100-DUNK-555-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,NIKE DUNK LOW,34-39,"R$ 80,00","R$ 175,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-NIKE-DUNK-ATACADO-R100-LOW-2781-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-NIKE-DUNK-ATACADO-R100-LOW-2781-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,NIKE DUNK LOW,34-39,"R$ 80,00","R$ 175,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-NIKE-SB-ATACADO-R0100-LOW-355-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-NIKE-SB-ATACADO-R100-LOW-355-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,NIKE SHOX R4,38-43,"R$ 110,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-346-01-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-346-01-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX R4,38-43,"R$ 110,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-3-1-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-3-1-1-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX R4,38-43,"R$ 110,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-4-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-4-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX R4,38-43,"R$ 110,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-5-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-5-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX R4,38-43,"R$ 110,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-18-1-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-18-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX R4,38-43,"R$ 110,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-23-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-23-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX R4,38-43,"R$ 110,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-25-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-346-25-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-01-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-01-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-04-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-04-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-06-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-06-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-07-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-07-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-14-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-14-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-70-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-70-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-79-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-79-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-90-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-90-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-203-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-203-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-831-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-Shox-NZ-R-100-100-831-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-SHOX-R-100-100-491-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-SHOX-R-100-100-491-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/shox-nz-403-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/shox-nz-403-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE SHOX NZ,38-43,"R$ 105,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/shox-nz-908-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/shox-nz-908-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,AIR FORCE COURO PREMIUM,34-43,"R$ 135,00","R$ 270,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-AIP-47-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-AIP-47-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,AIR FORCE COURO PREMIUM,34-43,"R$ 135,00","R$ 270,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-AIP-52-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-AIP-52-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,AIR FORCE COURO PREMIUM,34-43,"R$ 135,00","R$ 270,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-AIP-06-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-AIP-06-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,AIR FORCE COURO PREMIUM,34-43,"R$ 135,00","R$ 270,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-AIR-FORCE-ATACADO-R100-AIP-06-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-AIR-FORCE-ATACADO-R100-AIP-06-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,AIR FORCE COURO PREMIUM,34-43,"R$ 135,00","R$ 270,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-AIR-FORCE-COURO-PREMIUM-R100-AIP-01-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-AIR-FORCE-COURO-PREMIUM-R100-AIP-01-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,AIR FORCE COURO PREMIUM,34-43,"R$ 135,00","R$ 270,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-API-90-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-API-90-Photoroom-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,AIR FORCE SINTÉTICO,34-43,"R$ 70,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-A00-29-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-A00-29-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,AIR FORCE SINTÉTICO,34-43,"R$ 70,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-A00-33-1-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-A00-33-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,AIR FORCE SINTÉTICO,34-43,"R$ 70,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-A00-90-1-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-A00-90-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,AIR FORCE SINTÉTICO,34-43,"R$ 70,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-A00-52-1-Photoroom-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-A00-52-Photoroom-3-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,NIKE PORTMORE 3,38-43,"R$ 85,00","R$ 180,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-103PM-06-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-103PM-06-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE PORTMORE 3,38-43,"R$ 85,00","R$ 180,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-103PM-77-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-103PM-77-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE PORTMORE 3,38-43,"R$ 85,00","R$ 180,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-103PM-175-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R-100-103PM-175-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE PRESTO 2,38-43,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-06-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-06-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE PRESTO 2,38-43,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-07-2-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-07-02-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE PRESTO 2,38-43,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-340-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-340-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE PRESTO 2,38-43,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-956-1-Photoroom-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-956-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,NIKE PRESTO 2,34-39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-09-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-09-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,NIKE PRESTO 2,34-39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-473-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-R.02-473-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,SUKETO,38-43,"R$ 85,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-05-01-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-05-01-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,SUKETO,38-43,"R$ 85,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-05-06-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-05-06-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,SUKETO,38-43,"R$ 85,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-05-129-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-05-129-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,SUKETO,38-43,"R$ 85,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-05-142-1-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_100-05-142-Photoroom-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,38,43
GUCCI,GUCCI CHUNKY,38-43,"R$170,00","R$340,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-GUCCI-R-1640-CHK-01-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-GUCCI-R-1640-CHK-01-2.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
GUCCI,GUCCI CHUNKY,38-43,"R$170,00","R$340,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-GUCCI-R-1640-CHK-146-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-GUCCI-R-1640-CHK-146-2.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
GUCCI,GUCCI CHUNKY,38-43,"R$170,00","R$340,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-GUCCI-R-1640-CHK-501-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-GUCCI-R-1640-CHK-501-2.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
TÊNIS NO ATACADO VERT,VERT CADARÇO,,"R$ 90,00","R$ 180,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/R_1200-180.10-90-1-Photoroom-Photoroom-3.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/R_1200-180.10-90-Photoroom-5.jpg?fit=1200%2C1200&quality=89&ssl=1,,
TÊNIS NO ATACADO VERT,VERT CADARÇO,,"R$ 90,00","R$ 180,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/R_1200-180.10-174-1-Photoroom-Photoroom-3.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/R_1200-180.10-174-Photoroom-5.jpg?fit=1200%2C1200&quality=89&ssl=1,,
TÊNIS NO ATACADO VERT,VERT CADARÇO,,"R$ 90,00","R$ 180,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/R_1200-R180.10-93-Photoroom-7.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/R_1200-R180.10-93-Photoroom-8.jpg?fit=1200%2C1200&quality=89&ssl=1,,
